newid,pid,grp,sex,age,classe,storia,mod,q,correct,blank,indiretta,t0,t1,n_win,incluso,rec_good,n_anchor,pct_anchor,pct_caption,pct_word,pct_image,pct_face,pct_none,any_anchor
TI19,B20,TI,F,6,1,tappeto,images,2,1,0,0,9.42,13.2,38,1,1,8,21.1,100.0,26.3,47.4,0.0,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,3,0,1,0,22.07,34.2,121,1,1,78,64.5,92.6,21.5,58.7,7.4,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,4,1,0,1,42.53,48.65,61,1,1,12,19.7,93.4,14.8,68.9,4.9,1.6,1
TI19,B20,TI,F,6,1,tappeto,images,5,1,0,0,24.73,31.07,64,1,1,26,40.6,100.0,29.7,59.4,0.0,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,6,1,0,0,33.29,41.84,80,1,1,32,40.0,42.5,7.5,35.0,56.2,1.2,1
TI19,B20,TI,F,6,1,tappeto,images,7,1,0,0,44.89,50.97,61,1,1,36,59.0,100.0,14.8,72.1,0.0,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,8,1,0,0,49.48,54.1,46,1,1,11,23.9,100.0,8.7,60.9,0.0,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,9,1,0,0,53.18,56.89,37,1,1,10,27.0,73.0,10.8,59.5,27.0,0.0,1
TI19,B20,TI,F,6,1,tappeto,images,10,1,0,0,62.35,66.82,45,1,1,7,15.6,95.6,24.4,22.2,2.2,2.2,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,1,0,1,0,12.09,17.38,52,1,1,11,21.2,42.3,30.8,0.0,55.8,1.9,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,2,1,0,0,20.77,28.27,75,1,1,14,18.7,49.3,37.3,0.0,42.7,8.0,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,45,1,1,2,4.4,48.9,35.6,0.0,48.9,2.2,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,78,1,1,13,16.7,41.0,33.3,0.0,56.4,2.6,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,5,0,0,0,15.45,22.32,69,1,1,28,40.6,71.0,56.5,0.0,24.6,4.3,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,6,0,0,0,34.66,44.94,103,1,1,37,35.9,40.8,35.9,0.0,59.2,0.0,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,7,0,0,0,43.87,52.63,88,1,1,29,33.0,71.6,61.4,0.0,28.4,0.0,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,8,0,0,0,52.93,67.33,144,1,1,38,26.4,54.2,28.5,0.0,43.1,2.8,1
TI19,B20,TI,F,6,1,volpe e boscaiolo,text,10,1,0,0,56.85,65.11,83,1,1,22,26.5,63.9,37.3,0.0,31.3,4.8,1
TI20,B21,TI,F,6,1,tappeto,images,1,0,0,0,13.45,20.28,0,0,1,0,,,,,,,0
TI20,B21,TI,F,6,1,tappeto,images,2,0,0,0,9.42,13.2,38,1,1,0,0.0,55.3,7.9,42.1,36.8,7.9,0
TI20,B21,TI,F,6,1,tappeto,images,3,1,0,0,22.07,34.2,89,1,1,31,34.8,60.7,10.1,42.7,22.5,16.9,1
TI20,B21,TI,F,6,1,tappeto,images,4,0,0,1,42.53,48.65,45,1,1,0,0.0,46.7,13.3,26.7,53.3,0.0,0
TI20,B21,TI,F,6,1,tappeto,images,5,0,0,0,24.73,31.07,63,1,1,7,11.1,60.3,7.9,42.9,30.2,9.5,1
TI20,B21,TI,F,6,1,tappeto,images,6,0,0,0,33.29,41.84,43,1,1,25,58.1,65.1,23.3,39.5,20.9,14.0,1
TI20,B21,TI,F,6,1,tappeto,images,7,0,0,0,44.89,50.97,26,1,1,1,3.8,3.8,3.8,0.0,80.8,15.4,1
TI20,B21,TI,F,6,1,tappeto,images,8,1,0,0,49.48,54.1,36,1,1,0,0.0,13.9,8.3,5.6,55.6,30.6,0
TI20,B21,TI,F,6,1,tappeto,images,9,1,0,0,53.18,56.89,11,1,1,0,0.0,0.0,0.0,0.0,81.8,18.2,0
TI20,B21,TI,F,6,1,tappeto,images,10,0,0,0,62.35,66.82,0,0,1,0,,,,,,,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,1,0,0,0,12.09,17.38,51,1,1,0,0.0,0.0,0.0,0.0,78.4,21.6,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,2,0,0,0,20.77,28.27,35,1,1,0,0.0,0.0,0.0,0.0,62.9,37.1,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,39,1,1,0,0.0,20.5,20.5,0.0,61.5,17.9,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,4,0,0,0,9.56,17.38,70,1,1,0,0.0,11.4,11.4,0.0,64.3,24.3,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,5,1,0,0,15.45,22.32,48,1,1,1,2.1,4.2,2.1,0.0,22.9,72.9,1
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,6,0,0,0,34.66,44.94,79,1,1,16,20.3,20.3,20.3,0.0,35.4,44.3,1
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,7,0,1,0,43.87,52.63,42,1,1,0,0.0,0.0,0.0,0.0,81.0,19.0,0
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,8,0,1,0,52.93,67.33,84,1,1,3,3.6,8.3,6.0,0.0,26.2,65.5,1
TI20,B21,TI,F,6,1,volpe e boscaiolo,text,10,0,1,0,56.85,65.11,28,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI21,B22,TI,F,6,1,tappeto,images,1,0,1,0,13.45,20.28,68,1,1,17,25.0,79.4,35.3,5.9,8.8,11.8,1
TI21,B22,TI,F,6,1,tappeto,images,2,1,0,0,9.42,13.2,38,1,1,0,0.0,92.1,0.0,2.6,7.9,0.0,0
TI21,B22,TI,F,6,1,tappeto,images,3,0,1,0,22.07,34.2,122,1,1,14,11.5,88.5,24.6,0.8,7.4,4.1,1
TI21,B22,TI,F,6,1,tappeto,images,4,0,0,1,42.53,48.65,61,1,1,2,3.3,67.2,9.8,3.3,31.1,1.6,1
TI21,B22,TI,F,6,1,tappeto,images,5,1,0,0,24.73,31.07,63,1,1,10,15.9,84.1,15.9,0.0,12.7,3.2,1
TI21,B22,TI,F,6,1,tappeto,images,6,1,0,0,33.29,41.84,86,1,1,17,19.8,81.4,14.0,8.1,3.5,15.1,1
TI21,B22,TI,F,6,1,tappeto,images,7,0,0,0,44.89,50.97,61,1,1,2,3.3,50.8,3.3,4.9,49.2,0.0,1
TI21,B22,TI,F,6,1,tappeto,images,8,1,0,0,49.48,54.1,47,1,1,0,0.0,40.4,0.0,2.1,57.4,2.1,0
TI21,B22,TI,F,6,1,tappeto,images,9,0,0,0,53.18,56.89,37,1,1,0,0.0,62.2,0.0,2.7,37.8,0.0,0
TI21,B22,TI,F,6,1,tappeto,images,10,0,0,0,62.35,66.82,45,1,1,1,2.2,31.1,2.2,2.2,68.9,0.0,1
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,1,0,1,0,12.09,17.38,53,1,1,0,0.0,34.0,30.2,0.0,0.0,66.0,0
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,2,0,1,0,20.77,28.27,75,1,1,0,0.0,18.7,12.0,0.0,4.0,77.3,0
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,44,1,1,1,2.3,61.4,50.0,0.0,0.0,38.6,1
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,4,0,0,0,9.56,17.38,78,1,1,16,20.5,53.8,47.4,0.0,0.0,46.2,1
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,5,0,1,0,15.45,22.32,69,1,1,0,0.0,8.7,4.3,0.0,4.3,87.0,0
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,6,0,1,0,34.66,44.94,103,1,1,0,0.0,0.0,0.0,0.0,6.8,93.2,0
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,7,0,1,0,43.87,52.63,80,1,1,7,8.8,17.5,10.0,0.0,0.0,82.5,1
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,8,0,1,0,52.93,67.33,144,1,1,6,4.2,10.4,5.6,0.0,0.0,89.6,1
TI21,B22,TI,F,6,1,volpe e boscaiolo,text,10,0,1,0,56.85,65.11,83,1,1,3,3.6,15.7,7.2,0.0,0.0,84.3,1
TI22,B23,TI,F,7,1,tappeto,images,1,1,0,0,13.45,20.28,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,2,1,0,0,9.42,13.2,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,3,1,0,0,22.07,34.2,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,4,1,0,1,42.53,48.65,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,5,1,0,0,24.73,31.07,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,6,1,0,0,33.29,41.84,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,7,1,0,0,44.89,50.97,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,8,1,0,0,49.48,54.1,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,9,1,0,0,53.18,56.89,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,tappeto,images,10,1,0,0,62.35,66.82,0,0,0,0,,,,,,,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,1,1,0,0,12.09,17.38,53,1,1,0,0.0,0.0,0.0,0.0,15.1,84.9,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,2,1,0,0,20.77,28.27,75,1,1,0,0.0,0.0,0.0,0.0,21.3,78.7,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,45,1,1,0,0.0,0.0,0.0,0.0,15.6,84.4,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,79,1,1,0,0.0,0.0,0.0,0.0,19.0,81.0,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,5,1,0,0,15.45,22.32,69,1,1,0,0.0,0.0,0.0,0.0,59.4,40.6,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,6,0,0,0,34.66,44.94,103,1,1,0,0.0,0.0,0.0,0.0,47.6,52.4,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,7,0,0,0,43.87,52.63,87,1,1,0,0.0,0.0,0.0,0.0,16.1,83.9,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,8,1,0,0,52.93,67.33,144,1,1,0,0.0,0.0,0.0,0.0,56.2,43.8,0
TI22,B23,TI,F,7,1,volpe e boscaiolo,text,10,1,0,0,56.85,65.11,83,1,1,0,0.0,0.0,0.0,0.0,54.2,45.8,0
TI23,B24,TI,M,7,1,tappeto,images,1,1,0,0,13.45,20.28,69,1,1,36,52.2,100.0,42.0,42.0,0.0,0.0,1
TI23,B24,TI,M,7,1,tappeto,images,2,1,0,0,9.42,13.2,38,1,1,17,44.7,97.4,23.7,50.0,0.0,2.6,1
TI23,B24,TI,M,7,1,tappeto,images,3,1,0,0,22.07,34.2,121,1,1,83,68.6,96.7,52.9,28.9,3.3,0.0,1
TI23,B24,TI,M,7,1,tappeto,images,4,1,0,1,42.53,48.65,61,1,1,14,23.0,85.2,27.9,34.4,14.8,0.0,1
TI23,B24,TI,M,7,1,tappeto,images,5,1,0,0,24.73,31.07,64,1,1,39,60.9,93.8,59.4,23.4,6.2,0.0,1
TI23,B24,TI,M,7,1,tappeto,images,6,0,0,0,33.29,41.84,85,1,1,47,55.3,91.8,43.5,32.9,5.9,2.4,1
TI23,B24,TI,M,7,1,tappeto,images,7,1,0,0,44.89,50.97,61,1,1,31,50.8,85.2,31.1,37.7,14.8,0.0,1
TI23,B24,TI,M,7,1,tappeto,images,8,1,0,0,49.48,54.1,46,1,1,14,30.4,89.1,21.7,47.8,0.0,10.9,1
TI23,B24,TI,M,7,1,tappeto,images,9,1,0,0,53.18,56.89,37,1,1,21,56.8,86.5,18.9,62.2,0.0,13.5,1
TI23,B24,TI,M,7,1,tappeto,images,10,1,0,0,62.35,66.82,45,1,1,24,53.3,95.6,44.4,40.0,0.0,4.4,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,1,1,0,0,12.09,17.38,53,1,1,23,43.4,75.5,52.8,0.0,0.0,24.5,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,2,1,0,0,20.77,28.27,54,1,1,20,37.0,79.6,38.9,0.0,16.7,3.7,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,3,1,0,0,9.56,14.06,45,1,1,6,13.3,57.8,24.4,0.0,26.7,15.6,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,78,1,1,29,37.2,67.9,41.0,0.0,15.4,16.7,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,5,1,0,0,15.45,22.32,58,1,1,0,0.0,22.4,12.1,0.0,56.9,20.7,0
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,6,1,0,0,34.66,44.94,103,1,1,50,48.5,74.8,51.5,0.0,10.7,14.6,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,7,1,0,0,43.87,52.63,88,1,1,23,26.1,86.4,48.9,0.0,6.8,6.8,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,8,1,0,0,52.93,67.33,144,1,1,55,38.2,88.9,44.4,0.0,8.3,2.8,1
TI23,B24,TI,M,7,1,volpe e boscaiolo,text,10,1,0,0,56.85,65.11,83,1,1,28,33.7,86.7,47.0,0.0,12.0,1.2,1
TI24,B25,TI,M,7,1,tappeto,images,1,1,0,0,13.45,20.28,54,1,1,10,18.5,87.0,25.9,18.5,0.0,13.0,1
TI24,B25,TI,M,7,1,tappeto,images,2,0,0,0,9.42,13.2,20,1,1,0,0.0,75.0,0.0,0.0,0.0,25.0,0
TI24,B25,TI,M,7,1,tappeto,images,3,0,1,0,22.07,34.2,122,1,1,21,17.2,56.6,19.7,3.3,36.9,6.6,1
TI24,B25,TI,M,7,1,tappeto,images,4,0,0,1,42.53,48.65,56,1,1,0,0.0,3.6,0.0,0.0,21.4,75.0,0
TI24,B25,TI,M,7,1,tappeto,images,5,0,0,0,24.73,31.07,63,1,1,14,22.2,57.1,27.0,3.2,39.7,3.2,1
TI24,B25,TI,M,7,1,tappeto,images,6,0,0,0,33.29,41.84,66,1,1,0,0.0,0.0,0.0,0.0,100.0,0.0,0
TI24,B25,TI,M,7,1,tappeto,images,7,1,0,0,44.89,50.97,55,1,1,7,12.7,45.5,9.1,3.6,0.0,54.5,1
TI24,B25,TI,M,7,1,tappeto,images,8,0,0,0,49.48,54.1,46,1,1,0,0.0,100.0,13.0,2.2,0.0,0.0,0
TI24,B25,TI,M,7,1,tappeto,images,9,1,0,0,53.18,56.89,38,1,1,1,2.6,63.2,23.7,13.2,34.2,2.6,1
TI24,B25,TI,M,7,1,tappeto,images,10,0,0,0,62.35,66.82,40,1,1,5,12.5,77.5,20.0,17.5,17.5,5.0,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,1,0,0,0,12.09,17.38,48,1,1,20,41.7,52.1,47.9,0.0,22.9,25.0,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,2,0,0,0,20.77,28.27,35,1,1,5,14.3,48.6,22.9,0.0,31.4,20.0,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,42,1,1,4,9.5,26.2,26.2,0.0,45.2,28.6,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,71,1,1,24,33.8,40.8,38.0,0.0,26.8,32.4,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,5,0,0,0,15.45,22.32,22,1,1,3,13.6,50.0,22.7,0.0,0.0,50.0,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,6,1,0,0,34.66,44.94,69,1,1,0,0.0,7.2,5.8,0.0,8.7,84.1,0
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,7,0,0,0,43.87,52.63,50,1,1,7,14.0,14.0,14.0,0.0,38.0,48.0,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,8,0,0,0,52.93,67.33,65,1,1,15,23.1,47.7,26.2,0.0,27.7,24.6,1
TI24,B25,TI,M,7,1,volpe e boscaiolo,text,10,0,0,0,56.85,65.11,27,1,1,11,40.7,74.1,44.4,0.0,0.0,25.9,1
TI25,B26,TI,F,7,1,tappeto,images,1,1,0,0,13.45,20.28,65,1,1,14,21.5,78.5,24.6,43.1,0.0,21.5,1
TI25,B26,TI,F,7,1,tappeto,images,2,0,0,0,9.42,13.2,8,1,1,0,0.0,100.0,25.0,12.5,0.0,0.0,0
TI25,B26,TI,F,7,1,tappeto,images,3,0,0,0,22.07,34.2,87,1,1,47,54.0,96.6,67.8,14.9,0.0,3.4,1
TI25,B26,TI,F,7,1,tappeto,images,4,1,0,1,42.53,48.65,61,1,1,27,44.3,82.0,45.9,31.1,16.4,1.6,1
TI25,B26,TI,F,7,1,tappeto,images,5,1,0,0,24.73,31.07,45,1,1,21,46.7,100.0,75.6,8.9,0.0,0.0,1
TI25,B26,TI,F,7,1,tappeto,images,6,1,0,0,33.29,41.84,85,1,1,47,55.3,84.7,27.1,44.7,0.0,15.3,1
TI25,B26,TI,F,7,1,tappeto,images,7,1,0,0,44.89,50.97,60,1,1,20,33.3,86.7,38.3,26.7,8.3,5.0,1
TI25,B26,TI,F,7,1,tappeto,images,8,1,0,0,49.48,54.1,29,1,1,11,37.9,72.4,41.4,10.3,13.8,13.8,1
TI25,B26,TI,F,7,1,tappeto,images,9,1,0,0,53.18,56.89,37,1,1,6,16.2,81.1,37.8,16.2,2.7,16.2,1
TI25,B26,TI,F,7,1,tappeto,images,10,1,0,0,62.35,66.82,45,1,1,6,13.3,64.4,24.4,8.9,35.6,0.0,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,1,1,0,0,12.09,17.38,53,1,1,0,0.0,20.8,15.1,0.0,75.5,3.8,0
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,2,1,0,0,20.77,28.27,75,1,1,7,9.3,33.3,25.3,0.0,14.7,52.0,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,3,0,0,0,9.56,14.06,35,1,1,5,14.3,22.9,14.3,0.0,42.9,34.3,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,68,1,1,8,11.8,16.2,11.8,0.0,64.7,19.1,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,5,1,0,0,15.45,22.32,69,1,1,29,42.0,44.9,44.9,0.0,29.0,26.1,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,6,1,0,0,34.66,44.94,103,1,1,37,35.9,45.6,38.8,0.0,19.4,35.0,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,7,1,0,0,43.87,52.63,78,1,1,23,29.5,51.3,41.0,0.0,38.5,10.3,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,8,0,0,0,52.93,67.33,144,1,1,36,25.0,28.5,25.7,0.0,45.1,26.4,1
TI25,B26,TI,F,7,1,volpe e boscaiolo,text,10,0,0,0,56.85,65.11,83,1,1,18,21.7,30.1,26.5,0.0,61.4,8.4,1
TI26,B27,TI,F,6,1,tappeto,images,1,1,0,0,13.45,20.28,68,1,1,10,14.7,92.6,67.6,17.6,0.0,7.4,1
TI26,B27,TI,F,6,1,tappeto,images,2,1,0,0,9.42,13.2,38,1,1,6,15.8,81.6,26.3,23.7,15.8,2.6,1
TI26,B27,TI,F,6,1,tappeto,images,3,1,0,0,22.07,34.2,121,1,1,49,40.5,66.1,38.8,1.7,24.8,9.1,1
TI26,B27,TI,F,6,1,tappeto,images,4,1,0,1,42.53,48.65,62,1,1,25,40.3,80.6,40.3,9.7,14.5,4.8,1
TI26,B27,TI,F,6,1,tappeto,images,5,1,0,0,24.73,31.07,64,1,1,24,37.5,70.3,40.6,0.0,15.6,14.1,1
TI26,B27,TI,F,6,1,tappeto,images,6,1,0,0,33.29,41.84,86,1,1,32,37.2,65.1,45.3,4.7,32.6,2.3,1
TI26,B27,TI,F,6,1,tappeto,images,7,1,0,0,44.89,50.97,61,1,1,19,31.1,85.2,54.1,8.2,14.8,0.0,1
TI26,B27,TI,F,6,1,tappeto,images,8,1,0,0,49.48,54.1,46,1,1,9,19.6,47.8,23.9,4.3,34.8,17.4,1
TI26,B27,TI,F,6,1,tappeto,images,9,1,0,0,53.18,56.89,37,1,1,7,18.9,45.9,18.9,13.5,16.2,37.8,1
TI26,B27,TI,F,6,1,tappeto,images,10,0,0,0,62.35,66.82,44,1,1,13,29.5,88.6,54.5,18.2,11.4,0.0,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,1,1,0,0,12.09,17.38,53,1,1,6,11.3,30.2,24.5,0.0,67.9,1.9,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,2,1,0,0,20.77,28.27,75,1,1,9,12.0,41.3,41.3,0.0,46.7,12.0,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,3,1,0,0,9.56,14.06,45,1,1,0,0.0,17.8,11.1,0.0,80.0,2.2,0
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,4,1,0,0,9.56,17.38,79,1,1,6,7.6,21.5,17.7,0.0,77.2,1.3,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,5,1,0,0,15.45,22.32,69,1,1,33,47.8,59.4,59.4,0.0,39.1,1.4,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,6,1,0,0,34.66,44.94,103,1,1,37,35.9,55.3,49.5,0.0,42.7,1.9,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,7,0,0,0,43.87,52.63,88,1,1,24,27.3,43.2,40.9,0.0,55.7,1.1,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,8,1,0,0,52.93,67.33,144,1,1,26,18.1,34.0,25.7,0.0,66.0,0.0,1
TI26,B27,TI,F,6,1,volpe e boscaiolo,text,10,1,0,0,56.85,65.11,83,1,1,6,7.2,13.3,13.3,0.0,86.7,0.0,1
TI27,F12,TI,M,8,3,gatta,text,1,0,0,0,10.3,14.92,46,1,1,6,13.0,41.3,41.3,0.0,58.7,0.0,1
TI27,F12,TI,M,8,3,gatta,text,2,1,0,0,7.77,17.36,96,1,1,33,34.4,50.0,40.6,0.0,41.7,8.3,1
TI27,F12,TI,M,8,3,gatta,text,3,1,0,0,14.02,20.69,67,1,1,32,47.8,71.6,55.2,0.0,17.9,10.4,1
TI27,F12,TI,M,8,3,gatta,text,4,1,0,0,34.03,43.12,91,1,1,47,51.6,71.4,58.2,0.0,25.3,3.3,1
TI27,F12,TI,M,8,3,gatta,text,5,0,0,0,45.0,50.24,52,1,1,18,34.6,100.0,48.1,0.0,0.0,0.0,1
TI27,F12,TI,M,8,3,gatta,text,6,0,0,0,49.34,56.93,76,1,1,12,15.8,71.1,25.0,0.0,27.6,1.3,1
TI27,F12,TI,M,8,3,gatta,text,7,1,0,0,54.43,60.77,64,1,1,22,34.4,78.1,53.1,0.0,21.9,0.0,1
TI27,F12,TI,M,8,3,gatta,text,8,1,0,0,64.63,78.5,139,1,1,38,27.3,59.0,37.4,0.0,40.3,0.7,1
TI27,F12,TI,M,8,3,gatta,text,9,1,0,0,69.51,74.71,52,1,1,26,50.0,86.5,53.8,0.0,13.5,0.0,1
TI27,F12,TI,M,8,3,gatta,text,10,1,0,0,79.12,86.06,69,1,1,31,44.9,75.4,55.1,0.0,15.9,8.7,1
TI27,F12,TI,M,8,3,gatta,text,11,1,0,0,84.39,90.41,59,1,1,17,28.8,72.9,59.3,0.0,27.1,0.0,1
TI27,F12,TI,M,8,3,gatta,text,12,0,0,0,90.9,100.0,91,1,1,19,20.9,29.7,23.1,0.0,69.2,1.1,1
TI27,F12,TI,M,8,3,sbadiglio,images,1,1,0,0,7.45,12.59,51,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,2,1,0,0,11.28,16.71,54,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,3,1,0,0,20.08,27.47,12,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,4,0,0,0,35.85,47.6,115,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,5,1,0,0,64.73,78.41,137,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,6,0,0,0,45.83,58.99,130,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,7,1,0,0,28.34,35.44,19,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,8,1,0,0,85.54,89.76,43,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,9,1,0,0,79.04,92.45,135,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
TI27,F12,TI,M,8,3,sbadiglio,images,10,1,0,0,90.9,98.51,76,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
